orig,acc3600
157502,0
33702,0
95938,0
81027,0
78779,0
28973,0
23896,0
46283,0
101340,0
70098,0
3792,0
38537,0
97569,0
100982,0
95014,0
99183,0
54921,0
115656,0
24287,0
141848,0
55946,0
163798,0
48467,0
4940,0
100301,0
81071,0
270,0
61322,0
150420,0
15692,0
9623,0
118472,0
62096,0
94326,0
88445,0
75772,0
88997,0
50145,0
97095,0
158860,0
28605,0
85633,0
162587,0
53802,0
109847,0
40979,0
45403,0
158607,0
39794,0
67416,0
107579,0
2616,0
140432,0
108385,0
72667,0
157952,0
98831,0
69269,0
38647,0
64031,0
160180,0
42653,0
65814,0
59023,0
28606,0
46087,0
109095,0
141647,0
13098,0
26702,0
46562,0
26352,0
122713,0
18229,0
159820,0
67415,0
148284,0
34442,0
146972,0
115854,0
105201,0
114955,0
129266,0
160937,0
103962,0
135538,0
101426,0
115573,0
166594,0
48935,0
78575,0
4778,0
148185,0
11394,0
4646,0
165312,0
145411,0
135870,0
140824,0
45064,0
148378,0
52384,0
7677,0
115295,0
115565,0
112205,0
86874,0
78402,0
25089,0
58087,0
25189,0
59059,0
24082,0
117371,0
132978,0
135945,0
27143,0
139385,0
148228,0
106908,0
28470,0
97366,0
89771,0
20755,0
122257,0
77552,0
11077,0
124994,0
108609,0
150432,0
4758,0
149321,0
161365,0
132249,0
36016,0
140580,0
26882,0
85065,0
85615,0
119562,0
69493,0
15029,0
130696,0
92374,0
158599,0
88354,0
142292,0
9284,0
141110,0
104206,0
40349,0
65180,0
100541,0
127892,0
20101,0
138389,0
106767,0
51708,0
61850,0
89588,0
115658,0
119301,0
151658,0
58244,0
80947,0
110228,0
54192,0
40723,0
90070,0
89353,0
103474,0
99519,0
41361,0
127849,0
47591,0
54737,0
33026,0
18426,0
144568,0
112201,0
118470,0
96011,0
7984,0
19073,0
29016,0
1116,0
126561,0
37300,0
60887,0
52634,0
13581,0
58321,0
61086,0
50785,0
102412,0
83460,0
47938,0
38288,0
10897,0
120050,0
24301,0
34164,0
46373,0
30958,0
60249,0
137980,0
4695,0
126504,0
132258,0
147551,0
74989,0
49732,0
62429,0
7007,0
14491,0
4105,0
124889,0
6040,0
109854,0
80312,0
124337,0
18930,0
33608,0
140152,0
103150,0
45872,0
109099,0
39253,0
78565,0
16905,0
5464,0
106203,0
27487,0
54308,0
12866,0
81872,0
89776,0
39540,0
91361,0
131346,0
115195,0
38442,0
138287,0
66818,0
69564,0
47029,0
86489,0
36240,0
108210,0
21225,0
129869,0
98132,0
103165,0
78327,0
45009,0
107413,0
93725,0
128374,0
142188,0
127425,0
160761,0
997,0
60143,0
87348,0
140053,0
135317,0
62827,0
157336,0
116294,0
25678,0
18684,0
126265,0
20819,0
55286,0
6377,0
165835,0
74080,0
160637,0
88718,0
61927,0
81331,0
33477,0
128585,0
129217,0
1985,0
53553,0
51715,0
160473,0
55544,0
27502,0
138002,0
112664,0
151154,0
103316,0
79287,0
159689,0
40343,0
147959,0
93518,0
24907,0
48306,0
138550,0
16580,0
102407,0
126785,0
144423,0
61537,0
39728,0
27294,0
52896,0
75711,0
70741,0
107725,0
135204,0
509,0
45569,0
100561,0
164326,0
91894,0
145654,0
28129,0
41963,0
51016,0
43579,0
143419,0
135710,0
31220,0
54399,0
25868,0
70417,0
45566,0
10203,0
106659,0
127365,0
23983,0
95683,0
27675,0
166564,0
96939,0
41519,0
87234,0
117156,0
143416,0
62591,0
62241,0
53876,0
101282,0
164954,0
106836,0
99124,0
42040,0
73955,0
139936,0
124314,0
112362,0
120495,0
152277,0
137301,0
4531,0
127842,0
164342,0
66573,0
77662,0
135515,0
124635,0
39544,0
63752,0
20493,0
105615,0
102400,0
48077,0
53141,0
56869,0
78657,0
33766,0
88173,0
92189,0
113247,0
38198,0
20837,0
110942,0
102337,0
88382,0
84779,0
115756,0
39307,0
110376,0
58859,0
87863,0
39059,0
124972,0
19707,0
75263,0
6645,0
27345,0
165598,0
58353,0
153999,0
108786,0
158363,0
72509,0
108096,0
113858,0
55673,0
78425,0
87375,0
150809,0
155043,0
11311,0
159910,0
84881,0
141638,0
50218,0
44959,0
97465,0
154240,0
136434,0
25972,0
103874,0
39182,0
13375,0
111469,0
57726,0
106528,0
79010,0
152324,0
144366,0
148718,0
138935,0
4461,0
110671,0
153731,0
28653,0
122007,0
9347,0
88174,0
117018,0
111548,0
53106,0
160923,0
36315,0
142322,0
89729,0
83134,0
140646,0
126229,0
46933,0
94599,0
152499,0
166583,0
283,0
140106,0
38689,0
95632,0
108344,0
36472,0
77626,0
14843,0
138654,0
143308,0
129027,0
81912,0
64256,0
145607,0
66027,0
135786,0
88370,0
152507,0
129389,0
127477,0
30796,0
21250,0
154401,0
116959,0
161541,0
145523,0
119542,0
165905,0
87370,0
109975,0
46502,0
45445,0
101393,0
124265,0
59498,0
120551,0
152433,0
132772,0
15007,0
98821,0
112345,0
79389,0
161584,0
152922,0
378,0
86151,0
69672,0
132180,0
70661,0
128164,0
739,0
133332,0
139068,0
147358,0
102646,0
121496,0
125115,0
133983,0
69296,0
19119,0
79461,0
123819,0
13739,0
2970,0
19769,0
133397,0
17876,0
146351,0
60800,0
16902,0
116893,0
42373,0
176,0
113539,0
28242,0
28581,0
65452,0
95641,0
105399,0
80249,0
123285,0
130238,0
52316,0
86653,0
76521,0
113564,0
4031,0
27580,0
41588,0
26265,0
119211,0
47148,0
29734,0
161353,0
141988,0
117121,0
16640,0
27286,0
104429,0
69712,0
96676,0
139544,0
53051,0
33773,0
88062,0
18528,0
95134,0
15801,0
41879,0
1439,0
45053,0
1165,0
153728,0
111524,0
30448,0
64339,0
78586,0
53641,0
52272,0
146550,0
120764,0
80901,0
139741,0
117162,0
47179,0
113565,0
95089,0
96574,0
97653,0
147600,0
139695,0
7464,0
163540,0
34759,0
92309,0
42284,0
95067,0
58079,0
88507,0
47015,0
123104,0
135353,0
7466,0
116591,0
42530,0
75710,0
73082,0
164553,0
23595,0
13390,0
85882,0
28446,0
79111,0
53942,0
58442,0
69904,0
101927,0
30618,0
75426,0
133503,0
89853,0
135262,0
126337,0
63480,0
37684,0
11486,0
122009,0
67965,0
116407,0
91731,0
90734,0
80606,0
152308,0
118093,0
145848,0
71019,0
126355,0
53581,0
120809,0
135146,0
51983,0
51860,0
116295,0
151250,0
106878,0
44478,0
139380,0
62136,0
117912,0
156433,0
7230,0
118952,0
124799,0
116706,0
148866,0
100667,0
151854,0
74175,0
23862,0
123281,0
84388,0
12266,0
99127,0
98583,0
57402,0
131653,0
141396,0
85932,0
62572,0
95588,0
78751,0
55796,0
90168,0
89030,0
131389,0
27501,0
104430,0
18185,0
89343,0
59665,0
25476,0
29250,0
59497,0
1903,0
52309,0
94461,0
39949,0
59918,0
31502,0
85302,0
43745,0
139746,0
165654,0
129865,0
20613,0
86965,0
75315,0
87591,0
131932,0
106109,0
122034,0
105062,0
99985,0
74891,0
53863,0
1590,0
106790,0
3019,0
116435,0
139018,0
82610,0
69313,0
46197,0
109720,0
15009,0
99970,0
117562,0
926,0
65380,0
27111,0
75778,0
11039,0
72307,0
114193,0
1964,0
61489,0
9901,0
50976,0
76870,0
38190,0
148977,0
43241,0
120067,0
128088,0
122965,0
42535,0
76627,0
144666,0
96482,0
118087,0
123304,0
43015,0
14928,0
141648,0
60300,0
25988,0
15207,0
159,0
20110,0
139189,0
127850,0
39775,0
11694,0
133123,0
118760,0
1832,0
115811,0
106670,0
61950,0
147021,0
118317,0
130563,0
127845,0
54309,0
158985,0
158927,0
145574,0
35769,0
41669,0
48918,0
138982,0
74364,0
3044,0
36269,0
8436,0
125190,0
10492,0
68644,0
78362,0
58008,0
62329,0
64777,0
116863,0
37210,0
143891,0
164031,0
79836,0
46799,0
131861,0
112173,0
34241,0
128319,0
157329,0
163748,0
31421,0
88767,0
77466,0
43105,0
7717,0
75841,0
157718,0
94319,0
4894,0
47213,0
87722,0
124181,0
21064,0
121770,0
106377,0
1534,0
49354,0
53070,0
54923,0
151539,0
135310,0
8427,0
48554,0
95953,0
129736,0
115661,0
40151,0
129191,0
55047,0
60168,0
166639,0
71399,0
45849,0
48477,0
148058,0
80704,0
150186,0
108764,0
47290,0
151857,0
83739,0
33138,0
148946,0
40764,0
118569,0
124468,0
130458,0
114962,0
145199,0
142380,0
107021,0
139195,0
142013,0
40630,0
60368,0
140056,0
6152,0
158461,0
107616,0
80753,0
157535,0
38664,0
43821,0
150031,0
107322,0
35993,0
127863,0
60886,0
27668,0
148375,0
24765,0
61519,0
21786,0
62650,0
73605,0
153429,0
3226,0
83004,0
146191,0
145349,0
112521,0
67474,0
82998,0
28469,0
2612,0
107577,0
138342,0
124281,0
83808,0
19929,0
43091,0
70448,0
16771,0
164438,0
112185,0
112087,0
104456,0
117583,0
22541,0
91856,0
26987,0
23271,0
133138,0
10357,0
60326,0
74060,0
81762,0
126254,0
75559,0
132140,0
99791,0
152807,0
83210,0
115057,0
48847,0
90499,0
40425,0
82435,0
165003,0
1975,0
71735,0
164688,0
113304,0
134945,0
95637,0
46489,0
125215,0
130717,0
156397,0
147918,0
165448,0
37835,0
75042,0
7614,0
138884,0
86835,0
90004,0
19933,0
56276,0
76743,0
38423,0
101435,0
145552,0
116163,0
58560,0
27330,0
29216,0
33575,0
166103,0
75078,0
140663,0
114718,0
100978,0
160650,0
99133,0
75030,0
52431,0
147004,0
64915,0
147212,0
95279,0
50687,0
91164,0
35829,0
7090,0
76537,0
143447,0
18920,0
89140,0
99190,0
70382,0
152443,0
75924,0
30549,0
111411,0
152795,0
25965,0
78607,0
54879,0
103331,0
119919,0
49415,0
53778,0
8273,0
7716,0
98690,0
29073,0
39351,0
117848,0
132310,0
68783,0
71566,0
28918,0
3088,0
18317,0
139880,0
158615,0
20385,0
30835,0
165824,0
52451,0
81542,0
27091,0
33284,0
130973,0
2964,0
147971,0
66271,0
141984,0
115503,0
69894,0
67876,0
10171,0
45935,0
86493,0
105414,0
148176,0
95061,0
113640,0
56548,0
34776,0
110384,0
30714,0
152844,0
123956,0
119943,0
137014,0
97857,0
37828,0
152826,0
124783,0
137120,0
149561,0
30444,0
49872,0
150630,0
162016,0
141340,0
9059,0
41272,0
125250,0
42412,0
148,0
79674,0
66852,0
140469,0
29009,0
131334,0
11391,0
157063,0
16657,0
100170,0
121351,0
48367,0
144765,0
163743,0
1081,0
122592,0
80859,0
16151,0
130135,0
120621,0
142071,0
99137,0
27151,0
106777,0
138882,0
125553,0
107408,0
58142,0
121800,0
88307,0
51110,0
5260,0
81959,0
164151,0
32397,0
141515,0
56267,0
135497,0
71061,0
113857,0
90683,0
44636,0
154041,0
101991,0
99792,0
107218,0
30472,0
4522,0
52940,0
116190,0
141496,0
157663,0
136149,0
134987,0
140180,0
101468,0
15773,0
58447,0
123971,0
93478,0
110581,0
70631,0
62497,0
20033,0
72226,0
11584,0
67971,0
105773,0
163670,0
84780,0
88949,0
29540,0
62997,0
3614,0
77343,0
99291,0
143452,0
50458,0
7697,0
139479,0
80807,0
125162,0
160264,0
91523,0
18389,0
4357,0
148812,0
140316,0
51936,0
119201,0
118307,0
117300,0
135338,0
116910,0
65583,0
15618,0
18415,0
164316,0
164940,0
148838,0
34492,0
51791,0
74470,0
1911,0
76587,0
111131,0
41512,0
133110,0
133374,0
22279,0
53890,0
141852,0
40896,0
42469,0
117446,0
84722,0
134912,0
85279,0
127417,0
123023,0
96218,0
99105,0
46854,0
51292,0
4408,0
17917,0
138942,0
46333,0
1736,0
39790,0
30697,0
78360,0
11216,0
15547,0
77895,0
50873,0
34203,0
87948,0
29034,0
147338,0
57290,0
68088,0
101596,0
73577,0
158954,0
51441,0
20774,0
116671,0
103821,0
33952,0
140898,0
6689,0
128021,0
146764,0
78252,0
141667,0
124658,0
12519,0
27713,0
102754,0
52737,0
140669,0
97830,0
68632,0
166306,0
158693,0
93050,0
80658,0
30253,0
51477,0
40122,0
41074,0
116551,0
52716,0
78264,0
1693,0
14650,0
153076,0
135485,0
47259,0
166610,0
107622,0
148216,0
76630,0
4669,0
129640,0
112193,0
35484,0
105565,0
5720,0
131252,0
122352,0
158393,0
153078,0
3831,0
82406,0
117114,0
141107,0
116471,0
126138,0
27516,0
142269,0
155914,0
70867,0
117935,0
104488,0
81673,0
141297,0
20639,0
98707,0
124790,0
114327,0
122343,0
38923,0
88394,0
4302,0
107567,0
77941,0
158643,0
3328,0
134143,0
8147,0
151420,0
15947,0
10191,0
22251,0
49597,0
134932,0
110371,0
112090,0
85195,0
9779,0
118284,0
160186,0
42554,0
53021,0
8567,0
19092,0
127686,0
51891,0
121911,0
131875,0
30731,0
149404,0
49561,0
11360,0
1882,0
147114,0
20772,0
32447,0
8710,0
126852,0
55132,0
75756,0
3649,0
81211,0
93152,0
86831,0
147104,0
61459,0
29460,0
129818,0
157484,0
62946,0
4951,0
88275,0
46358,0
52235,0
36552,0
128441,0
60581,0
89198,0
74055,0
12403,0
55725,0
75592,0
137443,0
70482,0
66272,0
38665,0
46348,0
40186,0
152303,0
124833,0
127096,0
41474,0
107356,0
18195,0
20309,0
91426,0
26449,0
123651,0
130896,0
110446,0
138295,0
76504,0
28503,0
26043,0
10695,0
140353,0
88326,0
70844,0
139924,0
7591,0
152915,0
112296,0
80431,0
164716,0
8972,0
110016,0
15994,0
43600,0
116692,0
32050,0
123078,0
52616,0
157285,0
68852,0
154021,0
116818,0
149344,0
1301,0
116007,0
53819,0
148144,0
152226,0
31998,0
61839,0
75270,0
49793,0
102045,0
89662,0
136985,0
144334,0
45234,0
76617,0
93034,0
18145,0
42417,0
152899,0
55412,0
108767,0
134894,0
147221,0
88535,0
23256,0
61061,0
90624,0
139718,0
60907,0
159944,0
41731,0
134731,0
43823,0
43980,0
130357,0
125148,0
50993,0
30044,0
10223,0
124745,0
70493,0
117246,0
134884,0
50475,0
9605,0
159249,0
159319,0
108005,0
117987,0
95901,0
38954,0
159693,0
71149,0
48255,0
94677,0
124809,0
37028,0
19152,0
118475,0
15638,0
32852,0
117384,0
13096,0
139894,0
121259,0
136096,0
3869,0
50402,0
114177,0
99492,0
41395,0
51268,0
37597,0
82760,0
4498,0
46115,0
84660,0
11093,0
128126,0
50464,0
35925,0
118619,0
75194,0
153671,0
8955,0
159443,0
104408,0
72668,0
34645,0
140551,0
160344,0
149519,0
42566,0
80910,0
121941,0
152506,0
17945,0
136065,0
80957,0
94151,0
139681,0
88278,0
12704,0
28197,0
57308,0
138176,0
9029,0
84470,0
108198,0
18650,0
27623,0
62512,0
6227,0
150360,0
61416,0
106133,0
5030,0
121239,0
30437,0
11477,0
79334,0
71700,0
111506,0
31479,0
45307,0
107570,0
3630,0
164062,0
119624,0
4826,0
159508,0
141617,0
7561,0
57407,0
116694,0
25259,0
69105,0
56488,0
83801,0
51159,0
132188,0
95579,0
158631,0
73384,0
61026,0
151001,0
54881,0
6163,0
19633,0
93720,0
51278,0
88295,0
135207,0
85439,0
38301,0
55882,0
151052,0
42664,0
95634,0
151943,0
149377,0
121891,0
12449,0
99021,0
101146,0
152607,0
151603,0
24699,0
4477,0
71911,0
139545,0
85428,0
83753,0
80762,0
61311,0
112775,0
111818,0
35951,0
32238,0
79945,0
5531,0
102672,0
57084,0
38145,0
56586,0
123329,0
166388,0
100310,0
9865,0
157000,0
127839,0
94406,0
133473,0
16928,0
118011,0
147706,0
164494,0
88413,0
16023,0
118801,0
79087,0
88971,0
137173,0
91659,0
41451,0
137983,0
10180,0
121632,0
113705,0
85723,0
37999,0
115532,0
147907,0
58014,0
68372,0
54048,0
157351,0
12033,0
165,0
22785,0
82594,0
158945,0
16644,0
38219,0
40962,0
78288,0
164723,0
106123,0
21772,0
45976,0
85376,0
73375,0
18425,0
160586,0
120756,0
68957,0
54886,0
118231,0
61754,0
133688,0
19039,0
43453,0
106681,0
73719,0
145133,0
130472,0
24369,0
160811,0
58994,0
117269,0
74907,0
151574,0
128605,0
157362,0
114681,0
134800,0
164968,0
164728,0
96804,0
94831,0
103127,0
33983,0
1593,0
38743,0
151353,0
40510,0
95772,0
46568,0
26212,0
139602,0
118315,0
139416,0
150538,0
141130,0
25841,0
39060,0
104214,0
14092,0
130765,0
3601,0
163027,0
135520,0
57491,0
135503,0
21952,0
39906,0
21402,0
163879,0
10675,0
113548,0
92965,0
110815,0
100436,0
138633,0
46872,0
88866,0
145140,0
164311,0
63367,0
6276,0
100659,0
83168,0
102675,0
138411,0
43022,0
62367,0
60690,0
93890,0
40626,0
62205,0
15428,0
159247,0
154035,0
59883,0
59131,0
145032,0
19793,0
101775,0
33929,0
63781,0
24459,0
146865,0
27191,0
157800,0
61554,0
38614,0
42994,0
113440,0
113635,0
139776,0
161988,0
15772,0
100273,0
8003,0
52057,0
139360,0
1901,0
151412,0
57638,0
56753,0
40805,0
44239,0
159518,0
14640,0
116484,0
132857,0
31967,0
108207,0
84857,0
63987,0
149819,0
52740,0
9008,0
107679,0
32872,0
65122,0
25959,0
100977,0
38144,0
63802,0
57986,0
74443,0
147337,0
152606,0
70278,0
118956,0
27616,0
48073,0
106531,0
114403,0
53470,0
132980,0
147323,0
145882,0
149338,0
159134,0
91320,0
53262,0
4290,0
114943,0
140263,0
111893,0
135629,0
21215,0
146293,0
65095,0
127132,0
50403,0
154443,0
18927,0
124324,0
83793,0
11961,0
111493,0
48643,0
8855,0
51633,0
61437,0
45384,0
58906,0
135645,0
122874,0
75882,0
70363,0
70859,0
8383,0
87052,0
108078,0
89642,0
12255,0
107807,0
49500,0
64068,0
122342,0
90767,0
42869,0
69603,0
135501,0
115772,0
114477,0
43267,0
102249,0
94051,0
122278,0
19630,0
45630,0
56108,0
140393,0
129866,0
68093,0
93922,0
74036,0
3786,0
103098,0
113057,0
75708,0
36574,0
7411,0
38297,0
29221,0
55698,0
118947,0
2524,0
69533,0
108923,0
147580,0
145135,0
78328,0
138726,0
128500,0
112270,0
122132,0
69419,0
70572,0
15603,0
116430,0
63060,0
46139,0
83256,0
78697,0
6077,0
126137,0
81097,0
140212,0
53461,0
135801,0
60002,0
121520,0
35206,0
50996,0
17400,0
43803,0
57124,0
116413,0
117308,0
15038,0
114936,0
80352,0
164163,0
139971,0
51323,0
51538,0
55810,0
136102,0
41701,0
90350,0
28262,0
131218,0
103900,0
17593,0
87430,0
17405,0
110036,0
10184,0
162621,0
118296,0
121856,0
47936,0
81107,0
134407,0
10172,0
42797,0
48961,0
131853,0
21626,0
147288,0
29430,0
156713,0
59695,0
68943,0
75569,0
146584,0
106760,0
92918,0
156978,0
16481,0
126307,0
62154,0
7539,0
18573,0
62955,0
77525,0
28625,0
3480,0
126454,0
40841,0
147028,0
127407,0
52536,0
143362,0
48698,0
148865,0
124309,0
9746,0
9477,0
133490,0
19282,0
141244,0
150271,0
70665,0
126319,0
53109,0
78314,0
165369,0
120712,0
60508,0
29649,0
110429,0
67749,0
130091,0
89236,0
53817,0
147316,0
131789,0
165037,0
140006,0
102985,0
54896,0
165723,0
47173,0
55665,0
21775,0
100475,0
139633,0
63944,0
142792,0
115674,0
94511,0
92769,0
105079,0
130471,0
128948,0
117575,0
39442,0
11617,0
10169,0
153574,0
19203,0
115121,0
149793,0
57438,0
111207,0
2556,0
33941,0
128937,0
88970,0
99258,0
70333,0
99908,0
140670,0
59987,0
30753,0
140209,0
114618,0
10780,0
79025,0
148187,0
95050,0
40905,0
651,0
16579,0
91152,0
8039,0
33185,0
19274,0
15110,0
94206,0
164097,0
94771,0
8804,0
118017,0
152457,0
83680,0
86311,0
2657,0
149180,0
109744,0
82652,0
49629,0
91864,0
109997,0
28712,0
31729,0
53494,0
77613,0
139313,0
126044,0
57623,0
41250,0
129161,0
134888,0
30378,0
85685,0
107573,0
132285,0
137475,0
88966,0
137988,0
160973,0
7626,0
26817,0
50250,0
109985,0
68809,0
16681,0
69238,0
139970,0
127047,0
114068,0
24286,0
147446,0
7630,0
120896,0
140211,0
26073,0
165493,0
133035,0
128163,0
50507,0
37360,0
71359,0
56055,0
145255,0
153037,0
147408,0
13976,0
88558,0
153508,0
13365,0
116386,0
131523,0
81598,0
101840,0
91794,0
95860,0
116768,0
55206,0
100599,0
4071,0
154598,0
39662,0
8977,0
41522,0
139958,0
40864,0
161076,0
76769,0
90013,0
128866,0
116789,0
46889,0
96366,0
60233,0
130910,0
53132,0
1949,0
124661,0
36689,0
33909,0
38931,0
4730,0
15629,0
121686,0
57395,0
115082,0
88870,0
40769,0
72573,0
82034,0
104391,0
47311,0
63495,0
70628,0
64123,0
19819,0
24925,0
151246,0
73412,0
16213,0
99538,0
95800,0
131017,0
140506,0
63394,0
66973,0
58664,0
34166,0
148444,0
66309,0
27152,0
106385,0
155577,0
16005,0
138464,0
153698,0
51626,0
98415,0
85985,0
130172,0
90727,0
112340,0
2571,0
42317,0
57970,0
9467,0
74384,0
95629,0
45951,0
111394,0
151646,0
6847,0
20693,0
95239,0
104431,0
106915,0
148853,0
76729,0
61723,0
75425,0
97264,0
85833,0
71112,0
2255,0
151707,0
132182,0
32372,0
9287,0
129712,0
20702,0
61877,0
141588,0
27639,0
83052,0
71726,0
142009,0
97894,0
112215,0
31308,0
119569,0
20840,0
38578,0
45220,0
116260,0
47077,0
92310,0
116036,0
59808,0
63763,0
75780,0
57157,0
40161,0
30263,0
45032,0
46969,0
95890,0
102484,0
112389,0
144401,0
95676,0
151981,0
42383,0
135550,0
120226,0
13921,0
35332,0
132999,0
40642,0
34152,0
123293,0
38808,0
34640,0
20826,0
160762,0
123565,0
38565,0
43656,0
59878,0
160827,0
40706,0
50369,0
146378,0
126377,0
9633,0
27164,0
95656,0
34045,0
78767,0
84657,0
113667,0
77652,0
71961,0
55098,0
162446,0
4825,0
166232,0
108420,0
105385,0
130231,0
56645,0
88796,0
11063,0
162027,0
24698,0
27217,0
45463,0
56065,0
59064,0
5343,0
25937,0
122025,0
156831,0
4185,0
9723,0
49719,0
118246,0
46088,0
25180,0
139211,0
79058,0
100920,0
148161,0
11480,0
118966,0
164450,0
3744,0
87241,0
4994,0
1744,0
80457,0
110120,0
103134,0
103415,0
147592,0
107468,0
124862,0
30450,0
28212,0
139669,0
133103,0
30844,0
20075,0
88685,0
146222,0
129615,0
145297,0
56218,0
148979,0
60839,0
121253,0
76723,0
109654,0
117932,0
142383,0
17057,0
75877,0
20382,0
72205,0
124268,0
71108,0
18131,0
117200,0
53938,0
79105,0
18258,0
17076,0
147058,0
19220,0
4475,0
47595,0
14676,0
51109,0
96633,0
146093,0
96217,0
14754,0
117382,0
1320,0
132146,0
71014,0
141931,0
26575,0
87842,0
54003,0
4654,0
50978,0
15059,0
98907,0
11250,0
80963,0
57397,0
60051,0
95616,0
106909,0
106762,0
108349,0
78769,0
10968,0
19102,0
75837,0
48637,0
115963,0
113790,0
126017,0
36084,0
17877,0
98809,0
130459,0
126393,0
137757,0
8566,0
132348,0
65407,0
6454,0
153094,0
96630,0
86869,0
61760,0
95538,0
153754,0
53796,0
151787,0
17141,0
105016,0
131198,0
134789,0
82245,0
135427,0
87190,0
104983,0
45205,0
85271,0
73305,0
98662,0
163972,0
67892,0
38958,0
164848,0
108134,0
27101,0
48024,0
132221,0
138526,0
95597,0
106095,0
54820,0
130773,0
106422,0
78668,0
161133,0
148293,0
139561,0
9448,0
112683,0
136176,0
74216,0
51438,0
110391,0
96953,0
12306,0
39669,0
12745,0
33676,0
51199,0
38607,0
52774,0
101451,0
108751,0
31156,0
137626,0
21680,0
14290,0
3498,0
41084,0
98057,0
48580,0
49731,0
34814,0
3325,0
18279,0
8565,0
82633,0
152966,0
9949,0
161338,0
9615,0
132595,0
6572,0
105449,0
151926,0
94166,0
76653,0
111341,0
145586,0
44255,0
42052,0
40469,0
60677,0
48515,0
140567,0
117894,0
10152,0
98905,0
111172,0
88347,0
33845,0
113668,0
4958,0
98424,0
95808,0
33304,0
90952,0
105183,0
88851,0
115893,0
9091,0
82336,0
76028,0
47937,0
143594,0
146485,0
47999,0
118872,0
126432,0
98071,0
145724,0
149649,0
158325,0
114332,0
92942,0
87937,0
90266,0
11293,0
61413,0
9135,0
107318,0
44004,0
18938,0
18656,0
151934,0
127258,0
119986,0
110935,0
97967,0
86773,0
66239,0
145214,0
59870,0
34167,0
16310,0
149363,0
96519,0
81446,0
74692,0
39337,0
36435,0
20827,0
106889,0
17468,0
88892,0
17793,0
160320,0
86589,0
29286,0
139673,0
6035,0
107205,0
147085,0
32144,0
33860,0
145744,0
75566,0
53430,0
49344,0
95652,0
60541,0
30597,0
116474,0
152717,0
91386,0
80676,0
99966,0
135770,0
154708,0
150802,0
33568,0
56942,0
89215,0
163665,0
133383,0
105223,0
20882,0
106455,0
16765,0
99749,0
101249,0
134495,0
127668,0
107000,0
108973,0
112031,0
123162,0
89351,0
127681,0
102590,0
40733,0
112111,0
88943,0
150827,0
134678,0
145686,0
3231,0
11249,0
8777,0
119307,0
127114,0
152544,0
104051,0
50301,0
10188,0
162197,0
27305,0
53918,0
7405,0
166879,0
50866,0
124830,0
145350,0
89967,0
129193,0
15724,0
31286,0
47935,0
134312,0
89985,0
140555,0
43772,0
11500,0
162207,0
144398,0
2338,0
148373,0
75248,0
117392,0
73678,0
12040,0
18804,0
71131,0
6988,0
24627,0
122265,0
69480,0
14700,0
47256,0
70676,0
110634,0
51127,0
107799,0
4200,0
45927,0
78346,0
22975,0
141039,0
1022,0
105435,0
17881,0
79193,0
44759,0
125458,0
100203,0
82224,0
110275,0
58012,0
147087,0
19348,0
48053,0
141273,0
143878,0
95876,0
127673,0
129577,0
152035,0
165906,0
137066,0
30339,0
94664,0
53326,0
77517,0
1618,0
62110,0
148297,0
45485,0
80309,0
55345,0
85732,0
125856,0
164851,0
164449,0
116040,0
81514,0
143596,0
104203,0
147151,0
91403,0
145197,0
114148,0
117516,0
