orig,acc900
133480,0
44464,0
117032,0
52345,0
19304,0
95724,0
78602,0
90748,0
71779,0
112041,0
145256,0
130718,0
49733,0
79614,0
95654,0
96885,0
36038,0
51159,0
84533,0
161098,0
149877,0
78804,0
28167,0
67295,0
142046,0
157535,0
157236,0
69432,0
22324,0
39183,0
27858,0
135281,0
159116,0
70714,0
62218,0
80195,0
141141,0
46521,0
139129,0
12153,0
78827,0
58460,0
23110,0
133158,0
121226,0
10807,0
16701,0
20118,0
151873,0
119562,0
100503,0
47213,0
152327,0
105816,0
138270,0
45036,0
165199,0
71344,0
123319,0
145006,0
85995,0
149184,0
37841,0
24721,0
165426,0
59593,0
110044,0
25683,0
50479,0
47211,0
115358,0
100997,0
107888,0
128101,0
141930,0
112900,0
145354,0
26608,0
99136,0
77627,0
109767,0
134708,0
108713,0
148078,0
20974,0
141774,0
106050,0
57262,0
72307,0
151894,0
152154,0
41106,0
153199,0
76809,0
40939,0
107037,0
12330,0
114093,0
164469,0
78661,0
89093,0
91202,0
114071,0
89432,0
124149,0
52827,0
143416,0
147876,0
29575,0
36572,0
85736,0
19017,0
95835,0
74725,0
11362,0
152845,0
101102,0
88968,0
147444,0
58793,0
91606,0
55640,0
85435,0
125452,0
94031,0
94731,0
81831,0
131048,0
57243,0
45031,0
88669,0
140506,0
49584,0
44311,0
3789,0
13992,0
20761,0
39972,0
39049,0
90024,0
150631,0
38168,0
38675,0
80128,0
61024,0
121761,0
79223,0
72110,0
89923,0
103127,0
33138,0
144181,0
74045,0
96137,0
106003,0
72613,0
17601,0
99231,0
90029,0
107091,0
160184,0
47169,0
36348,0
141602,0
54377,0
76800,0
51053,0
60092,0
110834,0
70684,0
35777,0
165517,0
125158,0
18386,0
102615,0
104055,0
62437,0
88062,0
33037,0
82718,0
116158,0
121351,0
65887,0
80963,0
63695,0
84179,0
10113,0
80348,0
34188,0
57366,0
57539,0
26144,0
95772,0
45608,0
49472,0
42281,0
124790,0
99686,0
142990,0
48499,0
41748,0
98807,0
53123,0
45363,0
2480,0
128155,0
27139,0
70292,0
44815,0
12520,0
111523,0
47368,0
87179,0
47196,0
127706,0
51607,0
26943,0
10452,0
39326,0
157735,0
108110,0
43752,0
49617,0
100473,0
66068,0
74267,0
68756,0
75953,0
4539,0
77903,0
108650,0
95705,0
101094,0
103139,0
147333,0
119172,0
140481,0
166706,0
67700,0
153149,0
157281,0
60416,0
114470,0
68815,0
53282,0
106321,0
157132,0
27428,0
125404,0
11910,0
16118,0
16335,0
12113,0
97204,0
72603,0
86018,0
141550,0
63968,0
62857,0
111107,0
69596,0
156804,0
101818,0
135664,0
31992,0
1538,0
124739,0
63454,0
124368,0
53845,0
50403,0
105220,0
53590,0
74350,0
157351,0
137105,0
95966,0
64615,0
112737,0
62074,0
137290,0
98560,0
139337,0
124060,0
91341,0
43796,0
146293,0
47170,0
89957,0
113241,0
108186,0
103059,0
88763,0
49119,0
86928,0
38757,0
10156,0
3040,0
61567,0
128586,0
6308,0
108637,0
103598,0
161033,0
89003,0
2649,0
108227,0
127956,0
3552,0
54874,0
11234,0
164630,0
147172,0
126416,0
139251,0
48605,0
51310,0
137859,0
25935,0
88438,0
160155,0
81968,0
65639,0
64484,0
7196,0
83808,0
28806,0
20601,0
43832,0
140443,0
19991,0
42036,0
20526,0
44591,0
147216,0
39902,0
19362,0
139642,0
147929,0
165506,0
109663,0
20075,0
96913,0
34182,0
12025,0
119927,0
69296,0
46170,0
30391,0
152043,0
41780,0
128503,0
83394,0
11739,0
81275,0
39708,0
12024,0
151910,0
88859,0
75248,0
159598,0
100273,0
114560,0
51390,0
98665,0
145311,0
39756,0
90332,0
106042,0
104888,0
50806,0
48477,0
154540,0
92398,0
14562,0
7276,0
17125,0
116484,0
9964,0
112464,0
102209,0
25577,0
40033,0
49629,0
115924,0
121469,0
19096,0
1053,0
71122,0
109470,0
134522,0
53616,0
145606,0
87313,0
100439,0
87049,0
104495,0
14742,0
141388,0
131985,0
101953,0
38963,0
45570,0
102330,0
5744,0
82932,0
135603,0
75790,0
165618,0
36069,0
142748,0
110983,0
79489,0
113432,0
123914,0
19519,0
92853,0
157329,0
17395,0
56211,0
87790,0
95617,0
43253,0
162633,0
10844,0
158366,0
164156,0
66914,0
7525,0
160898,0
111108,0
47935,0
16606,0
9460,0
1289,0
108755,0
79092,0
141864,0
164263,0
142725,0
166615,0
99024,0
94490,0
165597,0
157591,0
66144,0
134909,0
106148,0
70265,0
4580,0
74487,0
20775,0
99737,0
160795,0
160840,0
89318,0
90275,0
99104,0
4935,0
88366,0
23632,0
69097,0
53647,0
55297,0
106708,0
89561,0
14963,0
92976,0
49379,0
62281,0
96534,0
49962,0
107517,0
113790,0
95635,0
51292,0
81109,0
103084,0
155787,0
48822,0
62349,0
7466,0
106051,0
89941,0
5733,0
111134,0
80862,0
35151,0
14523,0
258,0
11357,0
20683,0
69404,0
119898,0
119720,0
166227,0
3940,0
39998,0
44791,0
145674,0
62831,0
87285,0
108610,0
47370,0
133130,0
39129,0
148360,0
82610,0
116907,0
34155,0
120674,0
152713,0
141154,0
153680,0
16930,0
102039,0
123336,0
102168,0
147082,0
128363,0
149070,0
94917,0
132953,0
64754,0
73730,0
9781,0
53863,0
153499,0
91731,0
65750,0
163626,0
147137,0
165107,0
151235,0
82616,0
60507,0
156208,0
22569,0
135649,0
59160,0
68341,0
74493,0
59631,0
40875,0
46948,0
87474,0
38044,0
124257,0
88585,0
81955,0
83294,0
107746,0
140649,0
161029,0
77900,0
161787,0
15759,0
103321,0
7576,0
47591,0
79498,0
115854,0
104341,0
164424,0
113339,0
151832,0
85905,0
44145,0
58923,0
36106,0
110112,0
17719,0
63207,0
6899,0
4475,0
89771,0
141464,0
29052,0
152520,0
148185,0
57126,0
130447,0
16124,0
62934,0
164440,0
83629,0
19284,0
27534,0
74337,0
91665,0
93237,0
124994,0
17112,0
19993,0
2432,0
116697,0
122028,0
24655,0
84812,0
6646,0
78327,0
128652,0
120221,0
145509,0
95997,0
63621,0
121705,0
122318,0
58596,0
12398,0
8852,0
37872,0
14643,0
36405,0
33988,0
150477,0
103238,0
111458,0
138612,0
163685,0
160460,0
50846,0
84508,0
14845,0
95306,0
139405,0
17821,0
27107,0
20055,0
140780,0
147543,0
26103,0
16296,0
15714,0
119560,0
91402,0
1603,0
96357,0
62591,0
45796,0
19869,0
103161,0
47244,0
157530,0
145999,0
6548,0
87825,0
97622,0
150422,0
59546,0
36103,0
53979,0
53406,0
105927,0
85283,0
100231,0
93042,0
49390,0
42265,0
111543,0
151192,0
41749,0
72597,0
156776,0
157542,0
117076,0
36275,0
117848,0
84859,0
151764,0
89317,0
158554,0
89489,0
85506,0
61996,0
108349,0
45181,0
4585,0
160576,0
44998,0
30093,0
75612,0
141377,0
143891,0
52531,0
161930,0
116581,0
152984,0
42467,0
46887,0
81069,0
166384,0
151321,0
119722,0
93532,0
151908,0
53517,0
90047,0
135219,0
61110,0
29451,0
19731,0
89663,0
34453,0
153814,0
135620,0
60638,0
20589,0
101411,0
114263,0
46796,0
27398,0
40826,0
41301,0
161003,0
119548,0
108193,0
3317,0
99419,0
110365,0
144666,0
88732,0
579,0
40088,0
123575,0
117690,0
91849,0
157271,0
97653,0
151038,0
117256,0
75545,0
5076,0
50850,0
106142,0
161168,0
141806,0
111207,0
91671,0
123800,0
49340,0
1262,0
41651,0
51783,0
87713,0
38150,0
75346,0
132915,0
132257,0
122165,0
38765,0
106759,0
163030,0
85101,0
116712,0
54737,0
126720,0
140294,0
165234,0
162009,0
30647,0
104935,0
140277,0
1865,0
55385,0
75946,0
1886,0
50471,0
160784,0
49782,0
68252,0
33860,0
122266,0
96467,0
51161,0
88104,0
84877,0
55045,0
88360,0
156370,0
68167,0
72871,0
110476,0
92375,0
40834,0
81824,0
7099,0
116002,0
50920,0
70859,0
62327,0
57077,0
43014,0
123810,0
115796,0
114512,0
101326,0
60830,0
76706,0
54453,0
33929,0
32280,0
149515,0
69285,0
137355,0
142269,0
132153,0
30986,0
75539,0
112583,0
99691,0
55888,0
21626,0
142888,0
129647,0
30194,0
140140,0
143789,0
153743,0
142432,0
90849,0
73549,0
1126,0
4622,0
74175,0
29460,0
48076,0
129806,0
106564,0
95352,0
24371,0
140180,0
157682,0
61010,0
141382,0
85097,0
161244,0
151944,0
129767,0
40868,0
18394,0
14623,0
116861,0
11919,0
116645,0
141244,0
118195,0
96427,0
46968,0
23315,0
7539,0
141778,0
138548,0
53918,0
95860,0
151484,0
80124,0
37137,0
53674,0
161833,0
2229,0
91089,0
142026,0
159947,0
138219,0
43365,0
56316,0
65849,0
80818,0
15059,0
87651,0
80261,0
164335,0
117574,0
42130,0
127572,0
137818,0
20471,0
2181,0
96316,0
8632,0
20208,0
148204,0
1013,0
86992,0
165817,0
139608,0
88295,0
20458,0
82898,0
70332,0
73183,0
30446,0
20623,0
35610,0
30612,0
10205,0
29741,0
127574,0
21779,0
117018,0
57947,0
109093,0
16097,0
76725,0
88592,0
53235,0
72161,0
30780,0
11472,0
1238,0
130553,0
117344,0
110191,0
140555,0
107784,0
78571,0
88339,0
108657,0
95316,0
7229,0
166081,0
27662,0
53387,0
166248,0
2067,0
98524,0
138320,0
95593,0
157264,0
76469,0
27580,0
78825,0
93878,0
140464,0
27560,0
69623,0
2338,0
64506,0
36435,0
3587,0
52150,0
62593,0
27098,0
43033,0
78598,0
60239,0
48908,0
141293,0
140714,0
50389,0
43123,0
48650,0
92292,0
5002,0
106393,0
135322,0
134872,0
112799,0
158468,0
19489,0
4632,0
1655,0
5842,0
4836,0
101093,0
87178,0
48935,0
146040,0
122342,0
95094,0
78735,0
122007,0
7106,0
46643,0
76474,0
40722,0
127842,0
82612,0
72283,0
110803,0
45354,0
98386,0
6988,0
43268,0
3191,0
125476,0
95768,0
75851,0
11427,0
6485,0
45750,0
154126,0
43348,0
78557,0
50692,0
135012,0
19574,0
30403,0
108247,0
100126,0
19957,0
90899,0
41440,0
9467,0
48021,0
104456,0
114181,0
165088,0
79050,0
114033,0
38913,0
142116,0
152445,0
63508,0
17122,0
118311,0
155930,0
147473,0
11476,0
87035,0
43037,0
126880,0
127718,0
131015,0
133126,0
160640,0
45242,0
144488,0
5037,0
97095,0
102428,0
124125,0
63545,0
110001,0
163850,0
156390,0
56004,0
89960,0
32790,0
61092,0
10121,0
148144,0
53191,0
1595,0
141967,0
87234,0
92018,0
86775,0
91087,0
106917,0
110396,0
128054,0
129214,0
159243,0
16598,0
26130,0
31731,0
155146,0
139722,0
33312,0
20355,0
110096,0
51626,0
42011,0
114562,0
51127,0
96015,0
4929,0
78745,0
84370,0
153885,0
161301,0
91862,0
108553,0
125131,0
18185,0
58244,0
21785,0
14827,0
130624,0
83613,0
101603,0
162027,0
123807,0
103241,0
7429,0
14336,0
78277,0
37999,0
78932,0
3379,0
68475,0
79019,0
28280,0
68618,0
147199,0
164455,0
19754,0
162621,0
160454,0
129013,0
72476,0
103982,0
39505,0
52393,0
141252,0
153628,0
7982,0
152457,0
120587,0
90667,0
138463,0
119243,0
93294,0
84483,0
10695,0
122109,0
5699,0
7531,0
72133,0
24942,0
6580,0
55673,0
101096,0
63971,0
93469,0
126288,0
148365,0
129961,0
138949,0
101991,0
140859,0
119314,0
68072,0
1377,0
31843,0
18322,0
140842,0
53952,0
105828,0
62412,0
48845,0
46898,0
119041,0
157687,0
89332,0
141557,0
4740,0
81351,0
112521,0
10167,0
156589,0
127258,0
54903,0
159074,0
48270,0
100336,0
81331,0
90265,0
100685,0
1492,0
158285,0
1861,0
38301,0
1614,0
108519,0
95311,0
24056,0
95305,0
93093,0
21772,0
9962,0
6484,0
30855,0
5651,0
21075,0
115942,0
16016,0
29846,0
15196,0
67293,0
10155,0
88604,0
24946,0
145127,0
40248,0
4040,0
127137,0
152507,0
57884,0
44341,0
30472,0
28108,0
121671,0
9154,0
31220,0
76574,0
139344,0
45784,0
139929,0
139185,0
94117,0
63501,0
97142,0
99072,0
112844,0
133633,0
88890,0
53936,0
33614,0
140290,0
59082,0
113061,0
166272,0
82670,0
11462,0
67567,0
68380,0
5028,0
132563,0
160906,0
136526,0
91601,0
48066,0
78736,0
41297,0
40856,0
145661,0
130765,0
17912,0
33067,0
160412,0
12185,0
125237,0
60763,0
2033,0
38618,0
82388,0
43771,0
42438,0
82394,0
3039,0
30261,0
54351,0
87633,0
56389,0
69790,0
16421,0
40002,0
1600,0
106529,0
114936,0
88584,0
114336,0
92068,0
55206,0
106947,0
4286,0
157114,0
78774,0
15656,0
107595,0
36875,0
96812,0
148513,0
2881,0
145387,0
115714,0
111459,0
157711,0
18613,0
77469,0
87370,0
5083,0
139947,0
109961,0
36071,0
108399,0
127577,0
61537,0
11687,0
93933,0
29942,0
102120,0
143889,0
100165,0
62387,0
133141,0
49088,0
87243,0
4629,0
156991,0
17027,0
71723,0
106975,0
87010,0
14736,0
107303,0
45071,0
43718,0
124347,0
1318,0
91923,0
131146,0
28224,0
5293,0
8360,0
72189,0
63256,0
111088,0
78829,0
146237,0
145083,0
126335,0
145095,0
147058,0
107633,0
95638,0
162308,0
124151,0
38734,0
10183,0
104657,0
8382,0
52862,0
78570,0
58302,0
128169,0
28234,0
90443,0
133344,0
90499,0
12286,0
126591,0
18969,0
120466,0
137366,0
124206,0
70100,0
109937,0
89147,0
101426,0
129193,0
52465,0
119930,0
114378,0
106677,0
153512,0
36386,0
53959,0
160500,0
42622,0
25969,0
82055,0
99384,0
8507,0
124375,0
69604,0
99776,0
57613,0
160779,0
55597,0
117979,0
116038,0
27152,0
160696,0
101914,0
45611,0
112905,0
54542,0
14584,0
3442,0
91189,0
87551,0
50770,0
111306,0
127454,0
145754,0
14759,0
88346,0
58638,0
13199,0
12023,0
53376,0
100498,0
140296,0
137982,0
28928,0
103900,0
91914,0
73372,0
87453,0
153202,0
18573,0
4689,0
102913,0
135923,0
87686,0
129211,0
41342,0
111642,0
75327,0
74815,0
148355,0
156315,0
121403,0
156905,0
30651,0
55906,0
122966,0
11761,0
62241,0
54931,0
147539,0
7609,0
40631,0
38235,0
165005,0
45492,0
64063,0
67,0
57012,0
111383,0
60491,0
100593,0
92837,0
157527,0
87888,0
36837,0
15330,0
124202,0
34360,0
53885,0
10127,0
146866,0
104045,0
161834,0
36026,0
56019,0
57467,0
16681,0
44976,0
161345,0
52770,0
116640,0
50514,0
106668,0
95704,0
23094,0
45758,0
156395,0
61427,0
118844,0
37060,0
117131,0
151505,0
71918,0
101868,0
50380,0
103208,0
7101,0
4443,0
98878,0
102746,0
52718,0
74783,0
38227,0
119526,0
127966,0
124173,0
101352,0
60834,0
74237,0
119479,0
11842,0
2537,0
47144,0
97136,0
27759,0
6317,0
52625,0
63263,0
9427,0
148961,0
124960,0
23488,0
148456,0
147551,0
93554,0
43599,0
94520,0
33050,0
67154,0
139383,0
45146,0
68875,0
166951,0
95235,0
11601,0
135168,0
56916,0
146185,0
117328,0
19065,0
25948,0
83279,0
76810,0
42991,0
166099,0
91400,0
135569,0
102672,0
138039,0
16345,0
4462,0
28580,0
16264,0
125269,0
141837,0
116768,0
6471,0
116259,0
75296,0
55193,0
94209,0
149168,0
110570,0
8851,0
3952,0
152187,0
137873,0
141514,0
141736,0
19042,0
62922,0
38350,0
157531,0
164485,0
137643,0
85595,0
98644,0
4102,0
17141,0
10507,0
3893,0
50379,0
161452,0
149141,0
108738,0
35792,0
96390,0
156713,0
5033,0
117550,0
100560,0
124253,0
157965,0
41586,0
120237,0
61430,0
1678,0
134832,0
158481,0
79834,0
44396,0
7726,0
73686,0
40077,0
37757,0
95551,0
7641,0
144576,0
52428,0
77124,0
