orig,acc1800
45490,0
10289,0
95942,0
120050,0
62412,0
125215,0
77096,0
95857,0
59278,0
787,0
69,0
53776,0
127160,0
107595,0
106659,0
109997,0
51840,0
133734,0
15990,0
94361,0
140409,0
57728,0
74470,0
41603,0
139642,0
19381,0
116835,0
15007,0
107551,0
30753,0
40804,0
41361,0
114009,0
15593,0
164649,0
12449,0
88797,0
14384,0
27088,0
62422,0
16821,0
91087,0
88840,0
7461,0
27915,0
107351,0
101844,0
91657,0
142278,0
43958,0
61554,0
64708,0
87050,0
128102,0
119310,0
106909,0
68366,0
77526,0
114341,0
104391,0
14223,0
6590,0
91927,0
46538,0
73706,0
401,0
116389,0
124144,0
131584,0
102332,0
145127,0
75974,0
21212,0
95550,0
97154,0
164413,0
114380,0
148379,0
8069,0
77665,0
50718,0
28604,0
27868,0
105334,0
150690,0
66864,0
164463,0
42502,0
95659,0
27100,0
139386,0
100194,0
95599,0
116021,0
60168,0
21066,0
135216,0
78971,0
44990,0
65228,0
140392,0
10988,0
157663,0
33220,0
153814,0
60190,0
125856,0
135790,0
51040,0
59372,0
25859,0
105437,0
124658,0
165293,0
40276,0
51044,0
67934,0
38618,0
36165,0
102286,0
124646,0
29166,0
131878,0
43035,0
153420,0
146687,0
69269,0
110934,0
145163,0
165793,0
17972,0
9835,0
39156,0
53062,0
104286,0
159126,0
41875,0
124161,0
54736,0
89657,0
9029,0
111107,0
123796,0
20058,0
139251,0
39672,0
91496,0
4477,0
20093,0
135448,0
7667,0
10967,0
56007,0
106603,0
83489,0
92054,0
151834,0
116633,0
60643,0
151160,0
148204,0
579,0
78583,0
12626,0
58861,0
66226,0
123401,0
74801,0
5260,0
110130,0
51140,0
60333,0
114513,0
13767,0
27639,0
124341,0
114261,0
131356,0
78859,0
89936,0
123576,0
81211,0
10987,0
43120,0
47280,0
13848,0
104142,0
41558,0
91720,0
115728,0
139902,0
60871,0
16205,0
60260,0
141380,0
32341,0
41701,0
32474,0
30835,0
16754,0
110866,0
14442,0
2257,0
105754,0
20526,0
163839,0
112249,0
106686,0
115548,0
41546,0
13114,0
139518,0
103150,0
23896,0
106682,0
40651,0
31807,0
161513,0
141528,0
27397,0
139037,0
100154,0
78585,0
162625,0
5052,0
16872,0
140783,0
53135,0
120107,0
139333,0
103982,0
40248,0
30986,0
141458,0
147030,0
65252,0
88850,0
19739,0
117200,0
118894,0
89576,0
72097,0
101352,0
117185,0
23576,0
89694,0
68782,0
44229,0
21726,0
42412,0
72007,0
4522,0
98288,0
151433,0
164629,0
113758,0
48720,0
28780,0
77466,0
64374,0
92293,0
24655,0
5196,0
25988,0
147071,0
40644,0
106356,0
119569,0
14136,0
133243,0
6683,0
147408,0
30988,0
57423,0
52936,0
86149,0
5464,0
82613,0
153765,0
75590,0
77525,0
110386,0
43034,0
70631,0
120349,0
76851,0
93117,0
33568,0
3891,0
138306,0
108051,0
154943,0
100733,0
45785,0
91189,0
164156,0
131904,0
95594,0
152514,0
17039,0
80595,0
60836,0
56008,0
48930,0
15560,0
79107,0
143740,0
40860,0
83593,0
126149,0
166248,0
150072,0
16221,0
98716,0
151180,0
153429,0
11761,0
26104,0
69442,0
50080,0
16830,0
149015,0
57101,0
95094,0
117067,0
123154,0
71327,0
47013,0
141245,0
143450,0
37028,0
99361,0
37942,0
78764,0
44868,0
149874,0
64670,0
61926,0
124787,0
140663,0
133670,0
161353,0
70438,0
50871,0
125269,0
39925,0
32718,0
31965,0
21041,0
49794,0
93634,0
84865,0
118801,0
126644,0
71124,0
96404,0
58252,0
1716,0
105759,0
138819,0
146420,0
130494,0
45806,0
27530,0
149487,0
70588,0
28591,0
135581,0
107707,0
116007,0
34773,0
112180,0
117541,0
98314,0
99181,0
84923,0
40430,0
7007,0
135503,0
85062,0
30081,0
20375,0
94194,0
128784,0
52616,0
30099,0
626,0
82489,0
115963,0
162604,0
107626,0
112185,0
128028,0
69581,0
160788,0
134480,0
3958,0
157051,0
152672,0
151505,0
152308,0
134517,0
50353,0
125902,0
132864,0
126557,0
15617,0
2667,0
143665,0
132761,0
8986,0
78270,0
147906,0
5442,0
61617,0
140112,0
85544,0
139430,0
82947,0
166594,0
61519,0
136836,0
91017,0
13668,0
19757,0
122347,0
35869,0
6732,0
24694,0
115680,0
149837,0
10783,0
60416,0
12479,0
110020,0
75019,0
156997,0
5768,0
124440,0
87428,0
135523,0
46643,0
72657,0
41957,0
109831,0
130626,0
6118,0
166271,0
141560,0
48389,0
114334,0
163504,0
110271,0
8912,0
61326,0
145783,0
75281,0
161115,0
91880,0
85210,0
28923,0
139680,0
38505,0
97499,0
41834,0
95676,0
52069,0
142051,0
109401,0
151912,0
85257,0
61945,0
141396,0
99691,0
157531,0
59336,0
85329,0
18357,0
44153,0
5343,0
78460,0
161516,0
14612,0
127031,0
147323,0
143458,0
78152,0
79727,0
64325,0
151264,0
87825,0
20430,0
143726,0
16004,0
140982,0
159676,0
1855,0
126319,0
153458,0
126200,0
87963,0
95615,0
1495,0
145216,0
166663,0
123687,0
63147,0
135272,0
98861,0
15298,0
39532,0
98520,0
25943,0
27116,0
35035,0
17629,0
10838,0
128143,0
120403,0
9548,0
121966,0
27175,0
14574,0
23246,0
63168,0
104609,0
139822,0
99845,0
37975,0
91956,0
156390,0
42473,0
133669,0
107462,0
161519,0
165429,0
152746,0
120498,0
112205,0
135628,0
97089,0
34490,0
152909,0
101337,0
150839,0
29713,0
91084,0
108100,0
107617,0
72509,0
91400,0
99253,0
50944,0
128320,0
153421,0
165197,0
165731,0
157857,0
152992,0
71058,0
98032,0
119917,0
118569,0
166652,0
105536,0
49088,0
148056,0
152765,0
153139,0
51300,0
38442,0
38188,0
140980,0
52896,0
75882,0
41795,0
116127,0
21869,0
51208,0
103115,0
121718,0
157780,0
65452,0
16041,0
152365,0
55825,0
107567,0
107960,0
102135,0
43230,0
111867,0
45696,0
153761,0
127692,0
88510,0
122359,0
38611,0
88555,0
48359,0
69106,0
8367,0
86331,0
143607,0
13118,0
152280,0
125861,0
4340,0
48629,0
3635,0
135157,0
114126,0
145882,0
46255,0
53106,0
106116,0
121115,0
57395,0
47441,0
78758,0
147031,0
165674,0
75001,0
137873,0
131629,0
115757,0
85072,0
165893,0
127782,0
75298,0
140211,0
88801,0
76405,0
78425,0
144765,0
43098,0
120925,0
87881,0
74307,0
37724,0
164256,0
141416,0
87365,0
144446,0
153511,0
25955,0
115624,0
33876,0
6312,0
4870,0
152670,0
48034,0
113696,0
70616,0
31511,0
27647,0
139092,0
55707,0
164973,0
95617,0
15863,0
61034,0
40697,0
2422,0
102249,0
135664,0
27223,0
138998,0
109048,0
111030,0
124879,0
118526,0
51506,0
97418,0
9860,0
52438,0
133517,0
20505,0
78473,0
40413,0
69454,0
28383,0
17040,0
128834,0
27213,0
128652,0
78620,0
140725,0
70551,0
13984,0
65547,0
149561,0
80420,0
51727,0
12044,0
114932,0
2150,0
82870,0
139652,0
38572,0
124082,0
39953,0
121676,0
155122,0
66225,0
56443,0
83507,0
88387,0
47234,0
113543,0
91669,0
81375,0
5239,0
156740,0
88845,0
127682,0
164112,0
27285,0
122281,0
103107,0
166692,0
90332,0
162418,0
148941,0
68906,0
15917,0
82779,0
132990,0
95073,0
26585,0
100276,0
111491,0
105359,0
103279,0
126666,0
123690,0
8162,0
153051,0
50920,0
78561,0
160028,0
128786,0
61450,0
78671,0
137998,0
53890,0
42105,0
105637,0
152407,0
104061,0
81756,0
81764,0
93285,0
89524,0
53060,0
164176,0
84373,0
165431,0
148454,0
160647,0
102624,0
134861,0
43756,0
147664,0
135872,0
153223,0
27145,0
143676,0
143622,0
74904,0
86312,0
85283,0
152899,0
107404,0
55835,0
113486,0
18091,0
52940,0
68758,0
91094,0
162448,0
93198,0
152916,0
11025,0
54871,0
67568,0
150366,0
24948,0
32270,0
158971,0
42028,0
2284,0
158720,0
58068,0
114178,0
127415,0
117499,0
95661,0
61754,0
82878,0
36653,0
115121,0
29013,0
160639,0
147575,0
11939,0
24871,0
67658,0
124265,0
139491,0
4666,0
155930,0
128922,0
6674,0
140874,0
79489,0
39467,0
144033,0
15000,0
43166,0
5738,0
147843,0
99916,0
131816,0
2017,0
81466,0
161578,0
19574,0
79172,0
82598,0
55597,0
152607,0
27479,0
7604,0
161114,0
3671,0
34298,0
80456,0
91140,0
165517,0
118389,0
103182,0
148040,0
138976,0
13168,0
69583,0
121148,0
98379,0
84592,0
84721,0
126503,0
134863,0
94390,0
2449,0
99233,0
145981,0
88484,0
157128,0
142840,0
100018,0
78482,0
11662,0
61769,0
165590,0
130496,0
151916,0
62858,0
77552,0
11825,0
38146,0
45205,0
109399,0
118011,0
145532,0
90079,0
43441,0
89370,0
96011,0
30904,0
152864,0
78615,0
85788,0
110282,0
69640,0
123559,0
7810,0
91346,0
152279,0
79081,0
118958,0
59344,0
101818,0
4613,0
85206,0
27417,0
164380,0
55714,0
127759,0
93843,0
29462,0
60613,0
89185,0
86592,0
17627,0
95352,0
12300,0
83210,0
116694,0
31038,0
3805,0
49390,0
58000,0
19020,0
148853,0
164335,0
83796,0
12687,0
95621,0
21395,0
18269,0
15525,0
135562,0
81959,0
82242,0
118111,0
1720,0
51054,0
124703,0
37369,0
93328,0
17478,0
72540,0
109967,0
89614,0
14635,0
4825,0
93357,0
53760,0
39581,0
71328,0
50088,0
32218,0
129805,0
138996,0
124760,0
27169,0
95756,0
102386,0
51899,0
82638,0
80622,0
103097,0
34507,0
130206,0
126514,0
78559,0
103321,0
41350,0
92213,0
45191,0
151164,0
76385,0
76640,0
74710,0
158421,0
51310,0
151935,0
143188,0
106519,0
53178,0
384,0
75572,0
9093,0
61695,0
116581,0
14075,0
25259,0
126039,0
20717,0
10587,0
56389,0
101497,0
1689,0
126881,0
10942,0
23343,0
75580,0
77860,0
4694,0
54347,0
146458,0
18217,0
41556,0
53720,0
11957,0
63466,0
94209,0
10168,0
2142,0
105079,0
94838,0
82232,0
78557,0
72667,0
166677,0
64580,0
111028,0
161428,0
108149,0
47946,0
15505,0
138562,0
34158,0
70844,0
100599,0
49581,0
8577,0
77853,0
89223,0
36097,0
43306,0
47970,0
145430,0
122272,0
1003,0
119603,0
148804,0
40949,0
40769,0
133162,0
90005,0
90780,0
151570,0
94054,0
74425,0
102383,0
128093,0
148150,0
35168,0
141459,0
50354,0
152876,0
130246,0
48971,0
140197,0
103564,0
155644,0
58459,0
147349,0
153743,0
124862,0
88897,0
127686,0
94573,0
23767,0
80941,0
41536,0
98188,0
141983,0
102626,0
36513,0
31397,0
84864,0
85273,0
99775,0
145006,0
111278,0
102280,0
149641,0
32872,0
42653,0
109951,0
29257,0
38267,0
17425,0
127763,0
87730,0
36550,0
75416,0
26099,0
1383,0
51292,0
128725,0
102789,0
84674,0
75194,0
153991,0
71179,0
23511,0
62440,0
70363,0
107475,0
147156,0
63236,0
34508,0
148101,0
115753,0
73729,0
100136,0
40575,0
18598,0
21079,0
45957,0
81502,0
33022,0
73231,0
80802,0
28120,0
141886,0
76023,0
88491,0
43289,0
141469,0
44298,0
140652,0
9779,0
16486,0
41712,0
46061,0
146703,0
75955,0
83273,0
78269,0
138442,0
57040,0
130352,0
114266,0
98704,0
161301,0
45233,0
137633,0
151428,0
150801,0
116577,0
3643,0
105415,0
69082,0
117772,0
2548,0
145195,0
6282,0
4795,0
100298,0
45104,0
34227,0
145470,0
30989,0
103088,0
20837,0
129852,0
147690,0
131549,0
58713,0
16097,0
55934,0
4757,0
71393,0
52309,0
27806,0
74213,0
83569,0
96617,0
47176,0
119504,0
12658,0
51720,0
4688,0
88325,0
148237,0
69137,0
7391,0
94250,0
77932,0
45778,0
55613,0
1662,0
125564,0
129233,0
12775,0
85831,0
142728,0
88649,0
127302,0
164296,0
20348,0
158929,0
9467,0
52396,0
20177,0
30460,0
152637,0
42432,0
128738,0
80360,0
105912,0
26355,0
63263,0
61573,0
147576,0
46844,0
40624,0
107057,0
51303,0
51766,0
161128,0
83350,0
11293,0
77503,0
114784,0
90872,0
17143,0
80870,0
119880,0
70686,0
112621,0
50960,0
127409,0
12270,0
18215,0
46197,0
28543,0
75885,0
153702,0
79631,0
10974,0
9949,0
75834,0
159756,0
84179,0
160609,0
163614,0
53867,0
130407,0
15716,0
75069,0
87442,0
56006,0
74815,0
51810,0
101913,0
103598,0
1766,0
46516,0
77548,0
76837,0
139625,0
100265,0
44387,0
124796,0
127542,0
166459,0
24451,0
64131,0
71644,0
105561,0
38739,0
1381,0
101150,0
106780,0
65750,0
161830,0
10131,0
83803,0
60300,0
121253,0
23302,0
47787,0
165647,0
144562,0
69189,0
49500,0
26733,0
165866,0
51128,0
125148,0
69757,0
154178,0
21331,0
19523,0
121486,0
135735,0
88311,0
58368,0
6949,0
116706,0
163538,0
82998,0
3461,0
152844,0
103799,0
58455,0
53381,0
128661,0
163543,0
29227,0
87351,0
120636,0
31653,0
90014,0
121851,0
88870,0
159412,0
37078,0
127793,0
94088,0
132775,0
96229,0
45477,0
35792,0
126307,0
131185,0
151567,0
51477,0
76949,0
20063,0
80155,0
164479,0
163837,0
103116,0
121714,0
161524,0
118693,0
165183,0
116885,0
8617,0
79622,0
49763,0
70725,0
104055,0
75070,0
27632,0
1772,0
580,0
106133,0
30677,0
132140,0
17456,0
52621,0
103105,0
105293,0
126467,0
85339,0
117332,0
71145,0
32337,0
14536,0
36020,0
122285,0
91021,0
57121,0
22706,0
158454,0
159246,0
84434,0
55811,0
76272,0
64684,0
147021,0
9059,0
2115,0
48707,0
45733,0
151798,0
1116,0
30673,0
103567,0
50777,0
15041,0
111339,0
8399,0
118966,0
48945,0
108501,0
57077,0
114306,0
11414,0
51240,0
72430,0
159355,0
30182,0
128632,0
119953,0
29469,0
129191,0
166870,0
79783,0
4819,0
150254,0
24917,0
100513,0
95973,0
33477,0
96355,0
66867,0
77870,0
29872,0
36541,0
139322,0
152975,0
40706,0
30844,0
111621,0
133301,0
78307,0
124629,0
95773,0
121801,0
62497,0
11243,0
10182,0
46344,0
30552,0
56187,0
160897,0
102045,0
118311,0
52625,0
143511,0
116763,0
14726,0
14562,0
23229,0
31307,0
37285,0
39550,0
106443,0
37358,0
60102,0
99182,0
75315,0
53575,0
148793,0
76846,0
15980,0
163712,0
118241,0
120565,0
63961,0
4823,0
20757,0
64915,0
19717,0
33350,0
87429,0
15856,0
39828,0
116641,0
61146,0
17297,0
14753,0
7225,0
50462,0
153455,0
19617,0
74401,0
128874,0
138392,0
27170,0
50480,0
87088,0
120418,0
21009,0
44452,0
35146,0
166391,0
109503,0
27626,0
78956,0
47496,0
119254,0
63810,0
103825,0
115945,0
19132,0
32876,0
43837,0
159359,0
124274,0
56881,0
115104,0
61448,0
130491,0
83892,0
86949,0
16905,0
83138,0
111327,0
160222,0
37549,0
42010,0
53098,0
55995,0
140548,0
123725,0
75188,0
13372,0
126001,0
10937,0
38364,0
23488,0
41102,0
122965,0
143933,0
126332,0
118764,0
108699,0
141438,0
99910,0
14992,0
52718,0
101938,0
58028,0
11047,0
147386,0
105927,0
84706,0
138760,0
125632,0
42184,0
4416,0
59498,0
92688,0
88645,0
148189,0
121849,0
117389,0
57831,0
127137,0
10219,0
95986,0
121852,0
136333,0
115563,0
3136,0
105399,0
40710,0
129875,0
79993,0
148169,0
99421,0
106488,0
46358,0
58406,0
95601,0
118772,0
126349,0
2240,0
116185,0
72208,0
60814,0
46857,0
22211,0
8082,0
16219,0
38930,0
107510,0
58065,0
66949,0
53572,0
80063,0
19790,0
73349,0
74385,0
131952,0
53326,0
104253,0
68649,0
145172,0
45000,0
121320,0
66169,0
134267,0
114954,0
45137,0
61322,0
122298,0
59700,0
20154,0
24396,0
89529,0
37362,0
151222,0
152506,0
44427,0
42902,0
140212,0
135337,0
59165,0
96004,0
106157,0
40983,0
94509,0
160454,0
90460,0
88593,0
102776,0
19261,0
89771,0
116906,0
80166,0
139313,0
48055,0
70294,0
138743,0
4306,0
63540,0
70543,0
106214,0
62239,0
106391,0
166750,0
110963,0
53387,0
124891,0
20040,0
126673,0
29838,0
112126,0
42540,0
18230,0
49061,0
76521,0
84803,0
124971,0
162596,0
30309,0
24947,0
43515,0
99953,0
108377,0
106765,0
124798,0
85853,0
114359,0
72280,0
139721,0
6637,0
97092,0
93478,0
43125,0
2331,0
94121,0
20943,0
113204,0
82336,0
8401,0
97365,0
26829,0
105765,0
6115,0
82403,0
12186,0
53496,0
106086,0
97597,0
98134,0
132753,0
113348,0
121799,0
126044,0
31117,0
127778,0
90443,0
45229,0
57564,0
154978,0
121120,0
94511,0
30612,0
70304,0
103522,0
88364,0
153033,0
164119,0
152433,0
76831,0
35547,0
85626,0
88409,0
151939,0
130144,0
152096,0
48021,0
157687,0
84388,0
2306,0
51083,0
85860,0
24170,0
165906,0
135465,0
128450,0
151263,0
91953,0
116625,0
122743,0
140667,0
108400,0
56518,0
129971,0
68972,0
107587,0
23376,0
20112,0
128349,0
29705,0
148781,0
71435,0
17973,0
43158,0
57634,0
88395,0
88307,0
25337,0
4957,0
82406,0
34241,0
29555,0
155335,0
36416,0
165030,0
120943,0
101271,0
128532,0
164485,0
164764,0
39125,0
51895,0
50900,0
31155,0
70966,0
21054,0
126185,0
34182,0
20817,0
51182,0
75951,0
60066,0
140315,0
132285,0
17395,0
72106,0
37221,0
4105,0
137142,0
54019,0
107316,0
144478,0
114646,0
11581,0
140468,0
88524,0
30884,0
141968,0
80066,0
116386,0
74879,0
31194,0
98265,0
79982,0
112107,0
52516,0
86660,0
146144,0
98679,0
122252,0
1171,0
103241,0
10487,0
112666,0
63791,0
107486,0
161598,0
133278,0
13195,0
112262,0
63181,0
105178,0
80611,0
